WKT,ID,Year
"POINT (589740.618653426 4516496.68997439)",3495,2018
"POINT (589571.027291724 4516246.03935578)",3496,2017
"POINT (589571.027291724 4516246.03935578)",3496,2018
"POINT (589986.325530584 4516546.48287989)",3497,2017
"POINT (589986.325530584 4516546.48287989)",3497,2018
"POINT (590164.356075929 4516825.02503675)",3498,2017
"POINT (590164.356075929 4516825.02503675)",3498,2018
"POINT (589846.62274146 4517175.87194473)",3499,2017
"POINT (589846.62274146 4517175.87194473)",3499,2018
"POINT (589009.92072682 4516973.9488388)",3500,2017
"POINT (589009.92072682 4516973.9488388)",3500,2018
"POINT (589056.741398415 4517256.7478717)",3501,2017
"POINT (589056.741398415 4517256.7478717)",3501,2018
"POINT (589075.617275536 4516582.55693474)",3502,2017
"POINT (589075.617275536 4516582.55693474)",3502,2018
"POINT (589164.166517834 4517420.51565279)",3503,2017
"POINT (589164.166517834 4517420.51565279)",3503,2018
"POINT (589590.521676148 4517423.037226)",3504,2017
"POINT (589590.521676148 4517423.037226)",3504,2018
"POINT (589719.860959375 4517735.44161776)",3505,2017
"POINT (589719.860959375 4517735.44161776)",3505,2018
"POINT (589431.015243262 4517241.27985121)",3506,2017
"POINT (589431.015243262 4517241.27985121)",3506,2018
"POINT (589437.670229139 4517602.06858252)",3507,2017
"POINT (589437.670229139 4517602.06858252)",3507,2018
"POINT (588295.200488556 4518162.27932995)",3508,2017
"POINT (588295.200488556 4518162.27932995)",3508,2018
"POINT (588565.911765262 4517218.35683984)",3509,2017
"POINT (588565.911765262 4517218.35683984)",3509,2018
"POINT (588616.206347434 4517955.9060694)",3510,2017
"POINT (588616.206347434 4517955.9060694)",3510,2018
"POINT (588296.86134064 4517364.0343535)",3511,2017
"POINT (588296.86134064 4517364.0343535)",3511,2018
"POINT (589975.337913801 4514295.83611462)",3512,2017
"POINT (589975.337913801 4514295.83611462)",3512,2018
"POINT (590826.369071852 4514298.1797129)",3513,2017
"POINT (590826.369071852 4514298.1797129)",3513,2018
"POINT (590492.351331871 4514522.24463244)",3514,2017
"POINT (590492.351331871 4514522.24463244)",3514,2018
"POINT (591262.061864091 4514297.54295867)",3515,2017
"POINT (591262.061864091 4514297.54295867)",3515,2018
"POINT (591280.12927007 4513778.90188406)",3516,2017
"POINT (591280.12927007 4513778.90188406)",3516,2018
"POINT (591396.446871886 4513917.47485472)",3517,2017
"POINT (591396.446871886 4513917.47485472)",3517,2018
"POINT (588966.63901767 4518027.88373395)",3518,2017
"POINT (588966.63901767 4518027.88373395)",3518,2018
"POINT (588443.501473231 4517569.73830093)",3520,2017
"POINT (588443.501473231 4517569.73830093)",3520,2018
"POINT (588381.321520293 4516948.80227261)",3521,2017
"POINT (588381.321520293 4516948.80227261)",3521,2018
"POINT (591812.508880737 4513811.03152829)",3522,2017
"POINT (591812.508880737 4513811.03152829)",3522,2018
"POINT (591467.085108933 4514112.33009351)",3523,2017
"POINT (591467.085108933 4514112.33009351)",3523,2018
"POINT (590920.910155954 4514611.34228793)",3524,2017
"POINT (590920.910155954 4514611.34228793)",3524,2018
"POINT (591532.184475134 4514475.63156287)",3525,2017
"POINT (591532.184475134 4514475.63156287)",3525,2018
"POINT (591767.192202075 4514325.63741505)",3526,2017
"POINT (591767.192202075 4514325.63741505)",3526,2018
"POINT (589260.58109294 4517869.10828408)",3527,2017
"POINT (589260.58109294 4517869.10828408)",3527,2018
"POINT (592177.92317528 4513953.90949664)",3528,2017
"POINT (592177.92317528 4513953.90949664)",3528,2018
"POINT (589144.045825735 4518290.95087679)",3529,2017
"POINT (589144.045825735 4518290.95087679)",3529,2018
"POINT (591592.220708536 4514759.876923)",3530,2017
"POINT (591592.220708536 4514759.876923)",3530,2018
"POINT (588622.105972631 4518479.95705183)",3531,2017
"POINT (588622.105972631 4518479.95705183)",3531,2018
"POINT (591270.714934312 4515059.17029563)",3532,2017
"POINT (591270.714934312 4515059.17029563)",3532,2018
"POINT (588400.170573632 4518353.08569759)",3533,2017
"POINT (588400.170573632 4518353.08569759)",3533,2018
"POINT (588171.100094259 4517653.8614326)",3534,2017
"POINT (588171.100094259 4517653.8614326)",3534,2018
"POINT (588912.09977353 4517538.27545678)",3535,2017
"POINT (588912.09977353 4517538.27545678)",3535,2018
"POINT (587373.539079305 4517982.01842896)",3536,2017
"POINT (587373.539079305 4517982.01842896)",3536,2018
"POINT (586956.292298971 4503852.15797142)",3537,2017
"POINT (586956.292298971 4503852.15797142)",3537,2018
"POINT (587477.77095729 4517371.73092059)",3538,2017
"POINT (587477.77095729 4517371.73092059)",3538,2018
"POINT (587661.524531139 4517825.34155428)",3539,2017
"POINT (587661.524531139 4517825.34155428)",3539,2018
"POINT (588125.994793095 4518190.79224289)",3540,2017
"POINT (588125.994793095 4518190.79224289)",3540,2018
"POINT (588011.048644937 4518562.24263982)",3541,2017
"POINT (588011.048644937 4518562.24263982)",3541,2018
"POINT (587750.735326037 4518033.65953718)",3542,2017
"POINT (587750.735326037 4518033.65953718)",3542,2018
"POINT (587938.899672586 4518220.21343023)",3543,2017
"POINT (587938.899672586 4518220.21343023)",3543,2018
"POINT (587491.885116736 4503803.99194419)",3544,2017
"POINT (587491.885116736 4503803.99194419)",3544,2018
"POINT (587608.45869695 4518412.92935927)",3545,2017
"POINT (587608.45869695 4518412.92935927)",3545,2018
"POINT (587991.267757294 4503666.76225601)",3546,2017
"POINT (587991.267757294 4503666.76225601)",3546,2018
"POINT (587793.48207476 4518667.08269116)",3547,2017
"POINT (587793.48207476 4518667.08269116)",3547,2018
"POINT (588488.213936654 4503515.04826839)",3548,2017
"POINT (587687.041807822 4503535.55630369)",3549,2017
"POINT (587687.041807822 4503535.55630369)",3549,2018
"POINT (589287.847758734 4516595.76287569)",3551,2017
"POINT (589287.847758734 4516595.76287569)",3551,2018
"POINT (587306.618803219 4517733.97766921)",3552,2017
"POINT (587306.618803219 4517733.97766921)",3552,2018
"POINT (587968.763062652 4517266.75302926)",3553,2017
"POINT (587968.763062652 4517266.75302926)",3553,2018
"POINT (588754.10418248 4512118.9957186)",3554,2017
"POINT (588754.10418248 4512118.9957186)",3554,2018
"POINT (589654.344296953 4511663.94723932)",3555,2017
"POINT (589654.344296953 4511663.94723932)",3555,2018
"POINT (589502.651601147 4511846.57908939)",3556,2017
"POINT (589502.651601147 4511846.57908939)",3556,2018
"POINT (589041.144818714 4512364.10558022)",3557,2017
"POINT (589041.144818714 4512364.10558022)",3557,2018
"POINT (587208.935109672 4503684.66910582)",3558,2017
"POINT (587208.935109672 4503684.66910582)",3558,2018
"POINT (589548.223493641 4512393.68901651)",3559,2017
"POINT (589548.223493641 4512393.68901651)",3559,2018
"POINT (589956.807014506 4512092.7243099)",3560,2017
"POINT (589956.807014506 4512092.7243099)",3560,2018
"POINT (590493.907927251 4511903.2639944)",3561,2017
"POINT (590493.907927251 4511903.2639944)",3561,2018
"POINT (587925.661297885 4503369.04693075)",3562,2017
"POINT (587925.661297885 4503369.04693075)",3562,2018
"POINT (590089.342423568 4512350.80057857)",3563,2017
"POINT (590089.342423568 4512350.80057857)",3563,2018
"POINT (589785.341281521 4512680.10368855)",3564,2017
"POINT (589785.341281521 4512680.10368855)",3564,2018
"POINT (589373.95676124 4512814.16319778)",3565,2017
"POINT (589373.95676124 4512814.16319778)",3565,2018
"POINT (590134.454142643 4512622.42594134)",3566,2017
"POINT (590134.454142643 4512622.42594134)",3566,2018
"POINT (589542.062102074 4512961.25766731)",3567,2017
"POINT (589542.062102074 4512961.25766731)",3567,2018
"POINT (590638.015245618 4512329.42719205)",3568,2017
"POINT (590638.015245618 4512329.42719205)",3568,2018
"POINT (588217.336143605 4503296.18879215)",3569,2017
"POINT (588217.336143605 4503296.18879215)",3569,2018
"POINT (590855.913244364 4512198.81189503)",3570,2017
"POINT (590855.913244364 4512198.81189503)",3570,2018
"POINT (588491.27423317 4503358.91031401)",3571,2017
"POINT (588491.27423317 4503358.91031401)",3571,2018
"POINT (591025.670968182 4512331.93818989)",3572,2017
"POINT (591025.670968182 4512331.93818989)",3572,2018
"POINT (590800.918670239 4512456.3359188)",3573,2017
"POINT (590800.918670239 4512456.3359188)",3573,2018
"POINT (587402.628686941 4503412.78960765)",3574,2017
"POINT (587402.628686941 4503412.78960765)",3574,2018
"POINT (590266.150012124 4512785.28141236)",3575,2017
"POINT (590266.150012124 4512785.28141236)",3575,2018
"POINT (587129.664794584 4503379.67369348)",3576,2017
"POINT (587129.664794584 4503379.67369348)",3576,2018
"POINT (589949.465011453 4512973.9220568)",3577,2017
"POINT (589949.465011453 4512973.9220568)",3577,2018
"POINT (588191.876739378 4503112.50090116)",3578,2017
"POINT (588191.876739378 4503112.50090116)",3578,2018
"POINT (588393.610428257 4502949.96465716)",3579,2017
"POINT (588393.610428257 4502949.96465716)",3579,2018
"POINT (587629.054749309 4503055.10389553)",3580,2017
"POINT (587629.054749309 4503055.10389553)",3580,2018
"POINT (587291.911774953 4503083.18660388)",3581,2017
"POINT (587291.911774953 4503083.18660388)",3581,2018
"POINT (587822.197031772 4502884.71293064)",3582,2017
"POINT (587822.197031772 4502884.71293064)",3582,2018
"POINT (587635.709343202 4502824.89072762)",3583,2017
"POINT (587635.709343202 4502824.89072762)",3583,2018
"POINT (588096.17137697 4502733.45900822)",3584,2017
"POINT (588096.17137697 4502733.45900822)",3584,2018
"POINT (588289.62628519 4502558.29842345)",3585,2017
"POINT (588289.62628519 4502558.29842345)",3585,2018
"POINT (589762.46505182 4513089.50517623)",3586,2017
"POINT (589762.46505182 4513089.50517623)",3586,2018
"POINT (587749.45953387 4502495.95582792)",3587,2017
"POINT (587749.45953387 4502495.95582792)",3587,2018
"POINT (589684.532071878 4513456.1617199)",3588,2017
"POINT (589684.532071878 4513456.1617199)",3588,2018
"POINT (589902.633182527 4513415.91794385)",3589,2017
"POINT (589902.633182527 4513415.91794385)",3589,2018
"POINT (588005.244748892 4502417.56893186)",3590,2017
"POINT (588005.244748892 4502417.56893186)",3590,2018
"POINT (590237.937428845 4513320.0746916)",3591,2017
"POINT (590237.937428845 4513320.0746916)",3591,2018
"POINT (590424.691507214 4513040.22880478)",3592,2017
"POINT (590424.691507214 4513040.22880478)",3592,2018
"POINT (590657.196627198 4512846.01414977)",3593,2017
"POINT (590657.196627198 4512846.01414977)",3593,2018
"POINT (587961.225558986 4502219.8514769)",3594,2017
"POINT (590969.365043374 4512711.61643955)",3595,2017
"POINT (590969.365043374 4512711.61643955)",3595,2018
"POINT (588122.651627025 4502008.12548607)",3596,2017
"POINT (588122.651627025 4502008.12548607)",3596,2018
"POINT (591446.123916835 4512427.64653329)",3597,2017
"POINT (591446.123916835 4512427.64653329)",3597,2018
"POINT (591643.563938206 4512634.56113158)",3598,2017
"POINT (591643.563938206 4512634.56113158)",3598,2018
"POINT (587861.980069245 4501882.84896026)",3599,2017
"POINT (587861.980069245 4501882.84896026)",3599,2018
"POINT (588171.763924222 4501838.32343647)",3601,2017
"POINT (588171.763924222 4501838.32343647)",3601,2018
"POINT (591085.0176291 4513025.57217993)",3602,2017
"POINT (591085.0176291 4513025.57217993)",3602,2018
"POINT (590812.465437602 4513193.86887716)",3603,2017
"POINT (590812.465437602 4513193.86887716)",3603,2018
"POINT (588428.005753006 4501880.89157039)",3604,2017
"POINT (588428.005753006 4501880.89157039)",3604,2018
"POINT (590598.551831438 4513317.21703479)",3605,2017
"POINT (590598.551831438 4513317.21703479)",3605,2018
"POINT (588747.02925669 4510706.32736323)",3606,2017
"POINT (588747.02925669 4510706.32736323)",3606,2018
"POINT (590112.685658454 4513573.90530129)",3607,2017
"POINT (590112.685658454 4513573.90530129)",3607,2018
"POINT (588093.058053022 4510682.28221693)",3608,2018
"POINT (589842.535648204 4513686.92027667)",3609,2017
"POINT (589842.535648204 4513686.92027667)",3609,2018
"POINT (589948.357848843 4513865.56643035)",3610,2017
"POINT (589948.357848843 4513865.56643035)",3610,2018
"POINT (588355.044525948 4510966.62251805)",3611,2017
"POINT (588355.044525948 4510966.62251805)",3611,2018
"POINT (590418.498483888 4513819.03401357)",3612,2017
"POINT (590418.498483888 4513819.03401357)",3612,2018
"POINT (588010.265537814 4510977.09700119)",3613,2017
"POINT (588010.265537814 4510977.09700119)",3613,2018
"POINT (590728.862195558 4513636.05415632)",3614,2017
"POINT (590728.862195558 4513636.05415632)",3614,2018
"POINT (588972.693022212 4511317.44131135)",3615,2017
"POINT (588972.693022212 4511317.44131135)",3615,2018
"POINT (591685.743716454 4513307.33892847)",3616,2017
"POINT (591685.743716454 4513307.33892847)",3616,2018
"POINT (591403.823637474 4513467.60418256)",3617,2017
"POINT (591403.823637474 4513467.60418256)",3617,2018
"POINT (589378.749059203 4511377.84010609)",3618,2017
"POINT (589378.749059203 4511377.84010609)",3618,2018
"POINT (590754.169446327 4513932.74459551)",3619,2017
"POINT (590754.169446327 4513932.74459551)",3619,2018
"POINT (588813.911171549 4511749.31597246)",3620,2017
"POINT (588813.911171549 4511749.31597246)",3620,2018
"POINT (590219.036256213 4514217.19918216)",3621,2017
"POINT (590219.036256213 4514217.19918216)",3621,2018
"POINT (589476.155951787 4517936.10820029)",3622,2017
"POINT (589476.155951787 4517936.10820029)",3622,2018
"POINT (587428.972736214 4518287.92313244)",3623,2017
"POINT (587428.972736214 4518287.92313244)",3623,2018
"POINT (589782.453818099 4511835.23190316)",3625,2017
"POINT (589782.453818099 4511835.23190316)",3625,2018
"POINT (588648.091591264 4517370.63434702)",3628,2018
"POINT (588749.625713407 4518142.2231547)",3629,2018
"POINT (588068.316534029 4517509.01570892)",3630,2018
"POINT (588181.095723819 4502266.65501241)",3631,2017
"POINT (588181.095723819 4502266.65501241)",3631,2018
"POINT (586236.233400883 4509070.03813402)",3632,2017
"POINT (586236.233400883 4509070.03813402)",3632,2018
"POINT (584821.220092353 4512004.07834871)",3635,2017
"POINT (584821.220092353 4512004.07834871)",3635,2018
"POINT (587377.03939794 4504108.51015532)",3637,2017
"POINT (587377.03939794 4504108.51015532)",3637,2018
"POINT (585341.159030483 4510705.0460561)",3641,2017
"POINT (585341.159030483 4510705.0460561)",3641,2018
"POINT (588580.290333362 4515674.3266483)",3642,2017
"POINT (585999.683483106 4511806.58707169)",3643,2017
"POINT (583255.174115712 4503237.12196273)",3644,2017
"POINT (584765.679494053 4502867.4596182)",3645,2017
"POINT (589478.967695801 4513006.08362016)",3646,2017
"POINT (589478.967695801 4513006.08362016)",3646,2018
"POINT (589727.513583237 4510580.80773995)",3647,2017
"POINT (589727.513583237 4510580.80773995)",3647,2018
"POINT (586954.00315667 4505736.85505458)",3648,2017
"POINT (586954.00315667 4505736.85505458)",3648,2018
"POINT (588280.713620213 4518680.52799246)",3649,2017
"POINT (588280.713620213 4518680.52799246)",3649,2018
"POINT (611779.135382617 5040142.23180619)",3650,2017
"POINT (611794.240878949 5040188.45983296)",3650,2018
"POINT (586588.269456012 4508760.74757565)",3651,2018
"POINT (590459.153067694 4512468.40217549)",3653,2017
"POINT (590459.153067694 4512468.40217549)",3653,2018
"POINT (590031.188736547 4511759.83586649)",3654,2017
"POINT (590031.188736547 4511759.83586649)",3654,2018
"POINT (585649.382607847 4508511.33870417)",3656,2018
"POINT (584116.997934276 4510764.87498245)",3658,2018
"POINT (584078.784170875 4510699.51429408)",3659,2018
"POINT (584313.5632234 4510488.19813133)",3660,2018
"POINT (587858.75834574 4502249.10429054)",3661,2018
"POINT (591417.599434394 4512823.15276998)",3662,2018
"POINT (586723.064388787 4503426.52870714)",3663,2018
"POINT (583586.857720693 4508167.81292517)",3664,2018
"POINT (591097.25983577 4513388.94302971)",3666,2018
"POINT (588687.953057864 4508644.67577448)",3668,2018
"POINT (584246.872768971 4503302.4083879)",3669,2018
"POINT (588246.518201462 4514281.90268077)",3671,2018
"POINT (588259.848681061 4503492.05531233)",3673,2018
"POINT (585601.932896838 4506104.47910714)",3674,2018
"POINT (588620.752481161 4515376.3341231)",3675,2018
"POINT (583268.301020834 4503239.1251971)",3676,2018
"POINT (586080.976874471 4511962.828931)",3680,2018
"POINT (584098.591395789 4510101.58913227)",3684,2018
"POINT (584004.381597158 4510310.01671324)",3686,2018
"POINT (586580.833248751 4510759.17585847)",3687,2018
"POINT (587246.824541831 4512398.28794473)",3688,2018
"POINT (587183.530515498 4516962.95219218)",3689,2018
"POINT (583675.292330764 4507407.94431477)",3690,2018
"POINT (591942.607416479 4513140.01413753)",3691,2018
"POINT (586645.030197344 4505960.52171265)",3692,2018
"POINT (587898.085664884 4508471.52468385)",3693,2018
"POINT (585299.811311844 4514289.55943769)",3697,2018
"POINT (585315.212524038 4513006.88959545)",3699,2018
"POINT (584046.027277341 4506854.37839196)",3701,2018
"POINT (589343.750323346 4510850.32363965)",3704,2018
"POINT (584735.730845624 4510162.68305537)",3709,2018
"POINT (586076.384587787 4509247.89436063)",3711,2018
"POINT (584632.527357588 4512009.52629399)",3712,2018
"POINT (588322.780869046 4506740.19441548)",3714,2018
"POINT (588243.11823943 4507996.87138384)",3715,2018
"POINT (589652.089613184 4511947.27516703)",3716,2018
"POINT (586178.491650166 4509004.48956902)",3718,2018
